dam_nm,obsrvt_nm,msmt_tm,rain_qy,acml_rain_qy
기상청,백천,2020051023,0,0
기상청,상주면,2020051023,0,0
기상청,서하,2020051023,0,0
기상청,삼가,2020051023,0,0
기상청,단성,2020051023,0,0
기상청,사천,2020051023,0,0
기상청,고성,2020051023,0,0
기상청,창녕,2020051023,0,0
기상청,함안,2020051023,0,0
기상청,가덕도,2020051023,0,0
기상청,단장,2020051023,0,0
기상청,기장,2020051023,0,0
기상청,간절곶,2020051023,0,0
기상청,생림,2020051023,0,0
기상청,진북,2020051023,0,0
기상청,송백,2020051023,0,0
기상청,개천,2020051023,0,0
기상청,사량도,2020051023,0,0
기상청,욕지도,2020051023,0,0
기상청,하동,2020051023,0,0
기상청,금남,2020051023,0,0
기상청,수곡,2020051023,0,0
기상청,청덕,2020051023,0,0
기상청,신포,2020051023,0,0
기상청,해운대,2020051023,0,0
기상청,부산진,2020051023,0,0
기상청,금정구,2020051023,0,0
기상청,동래,2020051023,0,0
기상청,북구,2020051023,0,0
기상청,대연,2020051023,0,0
기상청,공단,2020051023,0,409.4
기상청,길곡,2020051023,0,0
기상청,대병,2020051023,0,0
기상청,북상,2020051023,0,0
기상청,명사,2020051023,0,0
기상청,삼장,2020051023,0,0
기상청,정자,2020051023,0,0
기상청,사하,2020051023,0,0
기상청,내장산,2020051023,0,0
기상청,장목,2020051023,0,0
기상청,온산,2020051023,0,0
기상청,풍도,2020051023,0,0
기상청,도리도,2020051023,0,0
기상청,북항,2020051023,0,0
홍수통제소,남양주시(팔당댐),2020051023,0,157
평화의댐,화천군(평화의댐),2020051023,0,226
횡성,횡성군(갑천리),2020051023,0,205
횡성,횡성군(춘당리),2020051023,0,211
횡성,횡성군(횡성댐),2020051023,0,197
밀양,밀양시(밀양댐),2020051023,0,309
밀양,양산시(선리),2020051023,0,374
임하,청송군(상의리),2020051023,0,264
임하,영양군(송하리),2020051023,0,288
임하,청송군(월전리),2020051023,0,217
남강,함양군(의탄리),2020051023,0,305
남강,산청군(내원리),2020051023,0,530
대청,상주시(득수리),2020051023,0,201
대청,청주시(상장리),2020051023,0,192
대청,영동군(궁촌리2),2020051023,0,252
대청,옥천군(인포리),2020051023,0,223
용담,장수군(원촌리),2020051023,0,262
용담,무주군(삼가리),2020051023,0,242
용담,진안군(황금리),2020051023,0,347
용담,진안군(주평리),2020051023,0,261
용담,진안군(신괴리),2020051023,0,277
용담,장수군(삼봉리),2020051023,0,248
용담,진안군(주양리),2020051023,0,338
용담,장수군(장판리),2020051023,0,306
주암(조),순천시(죽학리),2020051023,0,368
주암(조),순천시(주암조절지댐),2020051023,0,355
장흥,장흥군(장흥댐),2020051023,0,338
부안,부안군(부안댐),2020051023,0,266
보령,보령시(보령댐),2020051023,0,194
보령,부여군(삼산리),2020051023,0,306
영천,포항시(가사리),2020051023,0,297
광동,삼척시(광동댐),2020051023,0,265
구천,거제시(구천댐),2020051023,0,471
달방,동해시(달방댐),2020051023,0,349
대암,울산시(대암댐),2020051023,0,361
사연,울산시(사연댐),2020051023,0,352
수어,광양시(수어댐),2020051023,0,391
안계,경주시(안계댐),2020051023,0,303
연초,거제시(연초댐),2020051023,0,373
영천,영천시(영천댐),2020051023,0,243
영천,포항시(죽장면),2020051023,0,271
운문,경주시(내칠리),2020051023,0,274
운문,청도군(신원리),2020051023,0,332
운문,청도군(운문댐),2020051023,0,253.5
홍수통제소,광주시(검천리),2020051023,0,188
홍수통제소,고령군(고령교),2020051023,0,209
홍수통제소,연천군(고문분교),2020051023,0,201
홍수통제소,과천시(한국수자원공사),2020051023,0,192
홍수통제소,포천시(냉정리),2020051023,0,188
홍수통제소,부천시(부안초교),2020051023,0,156
홍수통제소,구미시(구미대교),2020051023,0,183
홍수통제소,성남시(구미초교),2020051023,0,201
홍수통제소,완주군(구이초교),2020051023,0,251
홍수통제소,연천군(임진교),2020051023,0,214
홍수통제소,강진군(석교교),2020051023,0,267
홍수통제소,군포시(군포1동주민센터),2020051023,0,163
홍수통제소,익산시(미륵초교),2020051023,0,215
홍수통제소,양구군(금악리),2020051023,0,215
홍수통제소,영천시(금창교),2020051023,0,189
홍수통제소,용인시(용동중교),2020051023,0,209
홍수통제소,밀양시(내진초교),2020051023,0,262
홍수통제소,포천시(포천노곡초교),2020051023,0,184
홍수통제소,성남시(대장동),2020051023,0,200
홍수통제소,칠곡군(금암리),2020051023,0,211
홍수통제소,홍천군(두촌중교),2020051023,0,237
홍수통제소,괴산군(문당리),2020051023,0,244
홍수통제소,대전시(두계교),2020051023,0,246
홍수통제소,아산시(동방초교),2020051023,0,177
홍수통제소,파주시(법원초교),2020051023,0,189
홍수통제소,완주군(용봉교),2020051023,0,217
홍수통제소,양주시(봉암초교),2020051023,0,205
홍수통제소,홍천군(북방리),2020051023,0,244
홍수통제소,경주시(영지초교),2020051023,0,321
홍수통제소,청양군(가남초교),2020051023,0,193
홍수통제소,예천군(상풍교),2020051023,0,182
홍수통제소,성남시(성남북초교),2020051023,0,166
홍수통제소,정읍시(산외중교),2020051023,0,235
홍수통제소,포천시(삼정초교),2020051023,0,235
홍수통제소,서울시(동막골주차장),2020051023,0,173
홍수통제소,연천군(상리초교),2020051023,0,216
홍수통제소,여주시(상품중교),2020051023,0,219
홍수통제소,철원군(서면초교),2020051023,0,242
홍수통제소,남원시(요천대교),2020051023,0,189
홍수통제소,포천시(송우초교),2020051023,0,189
홍수통제소,서울시(송정동),2020051023,0,164
홍수통제소,당진시(순성초교),2020051023,0,206
홍수통제소,파주시(신산초교),2020051023,0,183
홍수통제소,예산군(신양리),2020051023,0,195
홍수통제소,아산시(초사초교),2020051023,0,181
홍수통제소,대구시(성동교),2020051023,0,190
홍수통제소,포천시(영평교),2020051023,0,196
홍수통제소,철원군(오덕초교),2020051023,0,258
홍수통제소,경산시(와촌초교),2020051023,0,227
홍수통제소,파주시(용연초교),2020051023,0,203
홍수통제소,김제시(용지초교),2020051023,0,200
홍수통제소,완주군(용진초교),2020051023,0,224
홍수통제소,서울시(월계2교),2020051023,0,157
홍수통제소,횡성군(우항리),2020051023,0,201
장흥,장흥군(운월리),2020051023,0,351
홍수통제소,울산시(태화교),2020051023,0,302
홍수통제소,예천군(고평교),2020051023,0,181
홍수통제소,대전시(만년교),2020051023,0,157
홍수통제소,장흥군(별천교),2020051023,0,292
홍수통제소,광주광역시(양과동),2020051023,0,276
홍수통제소,안양시(인덕원초교),2020051023,0,171
홍수통제소,대전시(인창교),2020051023,0,206
홍수통제소,구미시(일선교),2020051023,0,177
홍수통제소,강진군(작천중교),2020051023,0,323
홍수통제소,의정부시(도봉차량기지),2020051023,0,187
홍수통제소,전주시(미산교),2020051023,0,207
홍수통제소,춘천시(지촌초교),2020051023,0,262
홍수통제소,남양주시(진접읍사무소),2020051023,0,174
홍수통제소,춘천시(천전리),2020051023,0,222
홍수통제소,철원군(철원청양초교),2020051023,0,208
홍수통제소,파주시(통일대교),2020051023,0,201
홍수통제소,화천군(상승초교),2020051023,0,223
홍수통제소,보은군(수선재),2020051023,0,238
장흥,영암군(한대리),2020051023,0,349
홍수통제소,영천시(화남면사무소),2020051023,0,207
홍수통제소,포천시(화현초교),2020051023,0,210
홍수통제소,원주시(흥양초교),2020051023,0,192
홍수통제소,파주시(적암초교),2020051023,0,229
소양강,홍천군(창촌리),2020051023,0,261
주암(본),화순군(동복댐),2020051023,0,328
임하,안동시(기사리),2020051023,0,190
홍수통제소,장흥군(조양리),2020051023,0,323
소양강,춘천시(소양강댐),2020051023,0,210
팔당,팔당댐(FTP),2020051023,0, 
화천,화천댐(FTP),2020051023,0, 
괴산,괴산댐(FTP),2020051023,0, 
춘천,춘천댐(FTP),2020051023,0, 
청평,청평댐(FTP),2020051023,0, 
의암,의암댐(FTP),2020051023,0, 
대곡,울산시(구미리),2020051023,0,259
대곡,울산시(천전리),2020051023,0,365
운문,경주시(대현리),2020051023,0,306
영천,포항시(지동리),2020051023,0,214
선암,울산시(대암댐),2020051023,0,361
사연,울산시(구미리),2020051023,0,259
사연,울산시(천전리),2020051023,0,365
홍수통제소,부산시(구포대교),2020051023,0,341
홍수통제소,음성군(쌍봉리),2020051023,0,201
홍수통제소,논산시(토양리),2020051023,0,234
홍수통제소,세종시(문성교),2020051023,0,212
홍수통제소,진안군(마을지원센터),2020051023,0,269
홍수통제소,천안시(화청교),2020051023,0,189
홍수통제소,아산시(강청교),2020051023,0,163
홍수통제소,천안시(신흥교),2020051023,0,211
홍수통제소,하구언(내),2020051023,0,221
홍수통제소,함평군(기산초교),2020051023,0,243
홍수통제소,함평군(나산교),2020051023,0,283
홍수통제소,담양군(삼지교),2020051023,0,248
홍수통제소,산청군(홍계리),2020051023,0,394
홍수통제소,곡성군(석곡톨게이트),2020051023,0,308
홍수통제소,곡성군(예성교),2020051023,0,255
홍수통제소,남원시(신덕리),2020051023,0,235
홍수통제소,순창군(유적교),2020051023,0,249
홍수통제소,임실군(오봉리),2020051023,0,226
홍수통제소,순창군(평남리),2020051023,0,268
홍수통제소,임실군(일중리),2020051023,0,272
홍수통제소,광양시(남도대교),2020051023,0,361
홍수통제소,군산시(임피초교),2020051023,0,225
홍수통제소,정읍시(정읍북초교),2020051023,0,273
홍수통제소,강진군(병영면사무소),2020051023,0,323
홍수통제소,화순군(동면초교),2020051023,0,258
홍수통제소,화순군(청풍초교),2020051023,0,335
감포,경주시(감포댐),2020051023,0,347
주암(본),장흥군(봉동리),2020051023,0,348
주암(본),보성군(보성강댐),2020051023,0,362
군남,연천군(군남댐),2020051023,0,217
군남,연천군(횡산리),2020051023,0,222
